DEPT,DTCO,DTSM,ECGR,Fac,PHIE_fin,RD,RHOB,SWE_INDO,TNPH,VSH_FINAL
4974.5,64.77980042,111.2578964,81.48200226,0,0,17.20120049,2.648799896,1,0.201473013,0.5879713
4975,62.84230042,105.2306976,74.33699799,0,0,19.04439926,2.687900066,1,0.187073991,0.5959935
4975.5,64.64009857,110.8450012,77.92630005,0,0.01602108,21.17399979,2.637399912,0.8895085,0.171481997,0.498966
4976,62.51520157,105.4628983,73.90609741,0,0,32.7358017,2.707499981,1,0.185865,0.6152467
4976.5,63.11429977,105.0196075,69.88600159,0,0,17.01980019,2.663000107,1,0.165475994,0.5128916
4977,64.7009964,111.9541016,80.33670044,0,0.013639778,24.52709961,2.642299891,0.8810967,0.161706016,0.4797643
4977.5,64.21859741,107.0173035,74.06259918,0,0,25.81679916,2.676199913,1,0.188355014,0.5859181
4978,62.4496994,107.2208023,75.13549805,0,0,19.71710014,2.654500008,1,0.186061993,0.5553963
4978.5,66.85140228,112.4414978,87.97080231,0,0,21.29210091,2.692800045,1,0.167566001,0.552122
4979,64.56069946,111.2918015,85.11199951,0,0,15.96710014,2.648900032,1,0.201727003,0.5887291
4979.5,64.50260162,111.0714035,79.68180084,0,0,15.76000023,2.663800001,1,0.188040003,0.5710001
4980,66.61389923,115.2794037,94.81600189,0,0,16.99379921,2.682199955,1,0.186673999,0.5884889
4980.5,67.14859772,114.441597,90.28630066,0,0,19.71980095,2.674799919,1,0.201873004,0.6185908
4981,65.72660065,112.7335968,83.69609833,0,0,19.86289978,2.655400038,1,0.208167002,0.6124553
4981.5,63.2655983,106.6325989,65.39170075,0,0,18.96269989,2.644000053,1,0.194528014,0.5649009
4982,59.49010086,104.1187973,63.19300079,0,0.011615962,20.68700028,2.646199942,1,0.146652997,0.4460472
4982.5,61.09999847,103.9904022,72.42150116,0,0,37.7256012,2.697499991,1,0.128100991,0.4574336
4983,66.47399902,112.0198975,90.16079712,0,0,35.07849884,2.677299976,1,0.142694995,0.4714268
4983.5,65.14209747,111.8844986,84.1332016,0,0,29.79820061,2.66230011,1,0.200860009,0.6017897
4984,65.91410065,114.7650986,97.51599884,0,0,15.44340038,2.64470005,1,0.202966005,0.5870875
4984.5,72.94989777,126.2916031,114.0912018,0,0,25.78000069,2.664999962,1,0.244034007,0.7143059
4985,70.64959717,121.2947006,100.3878021,0,0,13.46280003,2.626300097,1,0.273166001,0.7440863
4985.5,64.80909729,111.8134995,83.91539764,0,0,9.375800133,2.653600216,1,0.261752993,0.7462413
4986,64.41770172,106.3955002,77.33950043,0,0,13.09879971,2.667900085,1,0.187049002,0.5731567
4986.5,61.48910141,104.8526001,67.75920105,0,0,20.7493,2.658200026,1,0.165914998,0.5085387
4987,65.4163971,111.3852005,79.65399933,0,0,24.39139938,2.686199904,1,0.160361007,0.5263426
4987.5,67.46880341,115.0054016,93.52770233,0,0,29.83679962,2.676800013,1,0.174071997,0.5503953
4988,68.76200104,120.3417969,91.77639771,0,0,15.23460007,2.654599905,1,0.225349009,0.655099
4988.5,68.92590332,117.3576965,99.44210053,0,0,14.77859974,2.66869998,1,0.25445199,0.7449277
4989,67.88529968,114.4697037,89.16269684,0,0,13.81200028,2.670099735,1,0.237998009,0.7048123
4989.5,65.85500336,112.2256012,81.24279785,0,0,14.23169994,2.659399986,1,0.22449699,0.6584049
4990,68.54319763,114.4553986,98.75499725,0,0,17.03949928,2.663500071,1,0.200910002,0.6032828
4990.5,66.36019898,110.6661987,89.57050324,0,0,16.8132,2.633599997,1,0.222544,0.6240765
4991,61.50899887,104.2342911,72.25700378,0,0,18.76810074,2.649600029,1,0.196280003,0.5757186
4991.5,64.52359772,105.7526016,82.23079681,0,0,20.29269981,2.671499968,1,0.171404004,0.5375971
4992,62.36000061,104.8018036,69.49469757,0,0.017049894,29.89170075,2.634999991,0.7500603,0.167931005,0.4872318
4992.5,61.40439987,103.7706986,59.91019821,0,0.007302694,24.56019974,2.657200098,0.9864942,0.152541995,0.4735008
4993,63.29790115,104.235199,68.74720001,0,0,31.64299965,2.682399988,1,0.140821993,0.4724862
4993.5,60.02980042,103.7334061,60.79079819,0,0,30.44400024,2.684000015,1,0.155613005,0.5118019
4994,61.10900116,103.5227966,59.88380051,0,0.007910654,25.63839912,2.653899908,1,0.133452997,0.4213542
4994.5,60.39020157,104.173996,59.56010056,0,0,40.97570038,2.674000025,1,0.135142997,0.4485256
4995,64.29199982,104.9488983,71.23870087,0,0,42.21640015,2.692899942,1,0.131773993,0.4615064
4995.5,62.64220047,104.9262009,64.39810181,0,0.007883541,24.70199966,2.656100035,0.9545658,0.157705009,0.485336
4996,63.23829651,105.236702,69.2614975,0,0,28.40970039,2.682899952,1,0.147884995,0.4909595
4996.5,64.29660034,105.9788971,68.9611969,0,0,23.81909943,2.666599989,1,0.159980997,0.5030614
4997,61.79520035,104.0426025,65.41230011,0,0,24.40570068,2.693900108,1,0.159115002,0.5319521
4997.5,64.50050354,105.4744034,76.13780212,0,0,19.13999939,2.664800167,1,0.163230985,0.5092504
4998,62.44979858,105.9906921,65.71559906,0,0.012066096,30.31940079,2.645499945,0.8328636,0.154108003,0.4641478
4998.5,64.73410034,109.335701,72.88339996,0,0,20.36969948,2.663000107,1,0.166559994,0.5156394
4999,62.3105011,106.3547974,59.23120117,0,0,20.19190025,2.681299686,1,0.172203004,0.5507812
4999.5,64.33640289,111.8093033,70.85410309,0,0,18.5685997,2.679399967,1,0.159043998,0.5152612
5000,64.67790222,112.062706,72.14810181,0,0,22.21940041,2.681699991,1,0.165074006,0.5331657
5000.5,65.96990204,114.6826019,80.87689972,0,0,20.80890083,2.688899994,1,0.177280009,0.5723052
5001,66.66439819,113.1541977,85.02899933,0,0,20.77470017,2.684499979,1,0.180767,0.5761342
5001.5,62.4897995,107.0716019,67.6957016,0,0,14.07279968,2.669699907,1,0.216959,0.6510251
5002,65.57060242,112.1986008,84.56089783,0,0,20.18350029,2.684499979,1,0.176683992,0.5657842
5002.5,65.21289825,113.1890106,77.15270233,0,0,26.76989937,2.676500082,1,0.173456997,0.5484948
5003,66.31189728,113.6794968,78.6548996,0,0,16.65080071,2.67689991,1,0.197085992,0.6088473
5003.5,64.14330292,113.7797012,74.05789948,0,0,18.83609963,2.673700094,1,0.199918002,0.6123827
5004,66.40039825,114.5369034,80.16130066,0,0,16.31649971,2.693000078,1,0.202094987,0.6398775
5004.5,66.48600006,114.0046005,83.93720245,0,0,14.3053999,2.674999952,1,0.214719996,0.6513844
5005,64.91919708,112.1558991,79.48370361,0,0,15.5394001,2.678800106,1,0.211909011,0.648586
5005.5,64.57910156,112.8373032,76.58180237,0,0,16.69930077,2.660300016,1,0.196823001,0.5892788
5006,66.51830292,112.1645966,91.03130341,0,0,16.52269936,2.690099955,1,0.200659007,0.6329352
5006.5,61.44850159,107.277298,69.39550018,0,0,14.30000019,2.661999941,1,0.198197991,0.5946999
5007,62.95769882,105.407402,72.00180054,0,0,18.83040047,2.741699934,1,0.167378008,0.6073265
5007.5,62.91239929,104.3034973,73.07740021,0,0,19.53179932,2.700900078,1,0.160219997,0.5427239
5008,62.60400009,106.6940994,74.60890198,0,0.002355099,21.70019913,2.668600082,1,0.156804994,0.497288
5008.5,61.32780075,112.8097992,78.99649811,0,0,20.22610092,2.680099964,1,0.161587998,0.5225071
5009,68.33200073,119.7500992,86.91819763,0,0,19.4708004,2.689899921,1,0.176699013,0.5719711
5009.5,68.6210022,127.6509018,90.46029663,0,0,16.12680054,2.727300167,1,0.252285987,0.8061636
5010,67.31240082,124.1584015,87.1155014,0,0,14.03999996,2.677200079,1,0.269950986,0.793895
5010.5,68.33100128,127.1925964,86.81790161,0,0,13.34990025,2.699899912,1,0.257470012,0.7881047
5011,70.62180328,130.9279938,97.82119751,0,0,12.32069969,2.705800057,1,0.264552981,0.8127776
5011.5,70.35399628,127.2409973,97.25669861,0,0,10.23659992,2.652899981,1,0.291842997,0.8217193
5012,68.99490356,125.4960022,88.89019775,0,0,9.793199539,2.664400101,1,0.275646001,0.7937564
5012.5,70.5388031,124.6593094,101.1476975,0,0,9.563500404,2.694900036,1,0.266391993,0.8050278
5013,67.14759827,120.6533966,91.60030365,0,0,9.418800354,2.668100119,1,0.26521799,0.7715355
5013.5,66.45899963,120.0755005,83.35579681,0,0,11.58880043,2.679100037,1,0.242483005,0.7264297
5014,68.59899902,123.1789017,92.10150147,0,0,15.56739998,2.71510005,1,0.226989001,0.7281461
5014.5,68.1934967,120.713501,86.77059937,0,0,11.10509968,2.697299957,1,0.250254005,0.7668523
5015,64.43959808,113.6131897,78.43920136,0,0,9.869999886,2.72480011,1,0.222826004,0.7286386
5015.5,64.56510162,113.4641037,83.56030273,0,0,18.79000092,2.706399918,1,0.206399992,0.6660483
5016,68.4865036,119.6716003,97.38809967,0,0,19.29059982,2.668600082,1,0.211275995,0.6353669
5016.5,68.35040283,119.9470902,98.92810059,0,0,15.3803997,2.64289999,1,0.237617001,0.6728748
5017,64.96150208,115.0568008,78.85759735,0,0,14.5571003,2.661299944,1,0.234023005,0.6847159
5017.5,68.09120178,119.2928009,85.21759796,0,0,16.40699959,2.707099915,1,0.22740601,0.7200937
5018,64.47940064,112.986702,83.02120209,0,0,17.44420052,2.678299904,1,0.243525013,0.72816
5018.5,64.33660126,111.8971024,74.3710022,0,0,17.64170075,2.710999966,1,0.198697001,0.6517599
5019,64.46929932,112.401001,79.07489777,0,0,20.62150002,2.69720006,1,0.195680007,0.6283985
5019.5,65.63240051,113.9156036,78.45700073,0,0,15.87650013,2.723500013,1,0.208846003,0.6917202
5020,63.41080093,113.8853989,79.30069733,0,0,16.19569969,2.727799892,1,0.220358014,0.7257982
5020.5,65.24819946,112.0371018,83.8302002,0,0,16.48489952,2.788100004,1,0.209174007,0.76611
5021,64.37789917,106.0242004,74.9509964,0,0,15.18470001,2.711400032,1,0.187651992,0.6242175
5021.5,62.44950104,104.9757004,70.12169647,0,0,18.19210053,2.656500101,1,0.170011997,0.5169886
5022,62.49079895,104.4218979,69.36129761,0,0.008178689,24.7765007,2.655600071,0.9328865,0.161908001,0.4954208
5022.5,61.24229813,102.6645966,64.62449646,0,0,28.72660065,2.683000088,1,0.155164003,0.5095252
5023,62.2770958,103.8097,68.67810059,0,2.27E-05,29.37999916,2.673599958,1,0.148193002,0.4811506
5023.5,64.41139984,106.6642914,80.9980011,0,0,28.69179916,2.649300098,1,0.169815004,0.5082908
5024,64.4763031,111.3878937,84.98049927,0,0,23.73069954,2.659699917,1,0.195020005,0.5840251
5024.5,66.85479736,112.7209015,85.69200134,0,0,21.38960075,2.715600014,1,0.199738011,0.6596367
5025,63.14759827,107.1176987,71.25650024,0,0,17.26110077,2.65809989,1,0.199002996,0.5922996
5025.5,64.49569702,105.3979034,78.76210022,0,0,20.33939934,2.745699883,1,0.192047998,0.6744173
5026,62.40399933,103.8627014,77.79000092,0,0,20.75090027,2.723799944,1,0.172169,0.599089
5026.5,62.77819824,101.7302017,70.24530029,0,0,24.33349991,2.72939992,1,0.158207998,0.5700757
5027,60.63780212,98.94270325,69.90139771,0,0.006223038,16.56850052,2.658799887,1,0.134799004,0.4303457
5027.5,60.80989838,99.48899078,73.9292984,0,0,25.99720001,2.674799919,1,0.136876002,0.4538295
5028,61.4408989,98.48750305,69.96140289,0,0.016521215,19.01479912,2.63409996,1,0.124125004,0.3751629
5028.5,61.59289932,101.1276016,74.9496994,0,0,21.97500038,2.680099964,1,0.128986999,0.4398666
5029,60.08050156,97.73619843,71.75279999,0,0,20.44490051,2.676500082,1,0.113507994,0.3965297
5029.5,60.34360504,98.728302,61.24539948,0,0,26.81879997,2.694900036,1,0.113623999,0.4177753
5030,60.5144043,96.71309662,62.18709946,0,0,23.6147995,2.719899893,1,0.106969997,0.4293748
5030.5,62.28279877,97.915802,58.6495018,0,0,29.45299912,2.697499991,1,0.094434999,0.3720935
5031,63.52199936,101.6969986,58.91460037,0,0.006394062,26.97249985,2.655600071,1,0.104612999,0.3501834
5031.5,62.80099487,99.17199707,65.37889862,0,0.00751777,27.0666008,2.653399944,1,0.109455995,0.3599547
5032,59.34669876,88.72280121,60.46910095,0,0.013228431,25.05069923,2.640100002,1,0.104401,0.3319965
5032.5,60.49359894,86.62670136,56.28210068,0,0.024426326,26.83119965,2.61439991,0.9927617,0.097732,0.2858272
5033,62.33900452,104.8411026,53.00370026,1,0.085341997,30.21139908,2.3822999,0.6029715,0.085341997,0
5033.5,63.43690491,109.5850983,79.0428009,1,0.082231998,44.42350006,2.253400087,0.5160571,0.082231998,0
5034,63.13970184,110.5565033,96.83119965,0,0,23.64069939,2.683000088,1,0.113165997,0.4030642
5034.5,63.18529892,102.5245972,92.29109955,0,0,19.46800041,2.701699972,1,0.145153001,0.5054413
5035,63.15060043,103.0848007,88.81790161,0,0,20.17970085,2.698199987,1,0.142408997,0.4945002
5035.5,60.94169617,104.1769943,94.83570099,0,0,21.52339935,2.69659996,1,0.143928006,0.4965288
5036,63.30630112,104.7987976,97.63009644,0,0,27.65679932,2.716599941,1,0.14887999,0.531855
5036.5,64.42520142,106.2230911,121.5202026,0,0,21.54470062,2.772200108,1,0.206201002,0.7404689
5037,62.29299927,105.1676025,102.521698,0,0,20.29800034,2.806299686,1,0.259360999,0.9140528
5037.5,60.6629982,104.2157974,105.9848023,0,0,34.3302002,2.885799885,1,0.292028993,1
5038,62.29119873,102.9982987,87.27249908,0,0,71.20649719,2.964400053,1,0.303911984,1
5038.5,64.40979767,91.52619934,62.03079987,0,0,118.3322983,2.833300114,1,0.251879007,0.9258314
5039,64.49299622,75.97029877,48.69869995,0,0,52.271801,2.699399948,1,0.184032992,0.6013794
5039.5,66.39689636,97.44719696,38.53509903,1,0.10080862,33.15269852,2.454099894,0.3848221,0.156493992,0.2522538
5040,64.87200165,106.7807922,50.26269913,1,0.102730997,28.35059929,2.39199996,0.4961181,0.102730997,0.04525806
5040.5,65.10939789,104.0596008,86.8635025,1,0.07468681,23.65390015,2.506400108,0.6050318,0.113878004,0.2037792
5041,68.39209747,122.0023041,73.02519989,1,0.10316433,22.50139999,2.447700024,0.4817742,0.137297005,0.1963039
5041.5,68.50160217,112.0120087,59.47800064,0,0.014405414,24.86070061,2.639199972,0.993717,0.130539998,0.3972315
5042,66.53289795,104.1065979,71.83070374,1,0.040842958,21.77050018,2.581899881,0.7494038,0.146530002,0.3725186
5042.5,62.60440064,94.26339722,74.57409668,0,0,26.17180061,2.647399902,1,0.184707999,0.5438794
5043,64.73509979,97.38210297,57.74679947,1,0.074950561,30.06959915,2.511100054,0.4374866,0.189089999,0.3997862
5043.5,65.48300171,99.39880371,51.76240158,1,0.045064561,28.46649933,2.572700024,0.6321777,0.146061003,0.3608541
5044,68.24839783,98.57830811,44.62549973,1,0.055800684,28.09079933,2.547800064,0.6280046,0.122672997,0.2732147
5044.5,65.42179871,99.22489929,50.0367012,1,0.048028007,28.37619972,2.564100027,0.6864533,0.115867004,0.2745225
5045,61.64400101,96.14199829,50.84109879,1,0.075620562,25.17110062,2.504800081,0.588878,0.109925002,0.1919368
5045.5,63.52069855,97.6230011,51.3321991,1,0.047507104,32.6181984,2.562599897,0.7159225,0.089462005,0.2058802
5046,66.70079804,98.16149902,48.50460053,0,0.024051923,47.12390137,2.612799883,0.8512822,0.076388001,0.2299002
5046.5,61.24619675,98.30660248,53.46569824,1,0.078594998,35.05550003,2.495399952,0.5378152,0.078594998,0.1018145
5047,65.33110046,98.07810211,66.73609924,0,0.017510608,22.63680077,2.629400015,1,0.092683002,0.2901087
5047.5,67.24890137,99.09880066,51.76440048,1,0.050348978,21.41880035,2.555799961,0.8758796,0.084578998,0.1857593
5048,66.2315979,98.83390045,57.23720169,1,0.059688993,20.67849922,2.536499977,0.8135135,0.083794005,0.161793
5048.5,66.5861969,101.5455017,53.27590179,0,0.026650459,18.76000023,2.60800004,1,0.084361002,0.2446456
5049,59.20700073,95.66119385,51.58449936,0,0.038937647,21.03829956,2.58220005,0.9457773,0.096899994,0.247053
5049.5,64.32250214,96.35559845,65.10700226,1,0.04351262,40.69720078,2.570300102,0.6949253,0.081119001,0.1934995
5050,67.13349915,97.19819641,45.00289917,0,0.037849493,24.76659966,2.581500053,0.9965454,0.072167002,0.1835601
5050.5,58.45270157,92.0530014,44.56520081,1,0.077843554,32.98889923,2.5006001,0.5444626,0.084938005,0.1238147
5051,59.50870132,93.48760223,52.16279984,1,0.044239778,60.06409836,2.569999933,0.5408832,0.091674,0.2199136
5051.5,59.32509995,92.07840729,62.35210037,1,0.063171104,36.65549851,2.529700041,0.633806,0.064320996,0.1046879
5052,62.4367981,91.45259857,50.86700058,1,0.058367889,44.53120041,2.539299965,0.5888554,0.071203001,0.1330643
5052.5,60.47800064,93.67019653,46.78820038,1,0.070345998,68.59269714,2.419699907,0.4854748,0.070345998,0
5053,63.72129822,95.71190643,64.45220184,0,0.031922411,41.09960175,2.595099926,0.8209231,0.075404003,0.2072514
5053.5,62.69979858,95.98409271,51.10070038,1,0.10065347,36.64979935,2.455300093,0.4116185,0.106187001,0.1260969
5054,62.38460159,96.87559509,67.66739655,0,0.030693043,35.22359848,2.59890008,0.8618304,0.083535999,0.2321924
5054.5,65.5632019,94.49919891,43.10620117,1,0.070413515,19.6480999,2.5151999,0.752434,0.08484,0.1401907
5055,53.14490128,90.0309906,37.72180176,1,0.051145755,26.92020035,2.554199934,0.7819431,0.082257003,0.1780514
5055.5,65.11759949,95.10140228,64.92269898,1,0.060654998,42.10599899,2.296499968,0.7186317,0.060654998,0
5056,66.92890167,96.89070892,53.19350052,1,0.075358003,23.14299965,2.233799934,0.7801997,0.075358003,0
5056.5,66.4496994,98.00460053,44.61880112,1,0.099291638,19.3491993,2.456799984,0.5528417,0.120481998,0.1640413
5057,64.39769745,97.18891144,52.04259872,1,0.086484388,19.75230026,2.481800079,0.5980203,0.119622,0.1903282
5057.5,65.08879852,98.00360107,70.73190308,1,0.08862029,25.71319962,2.478699923,0.5378664,0.103725001,0.1465008
5058,66.73059845,98.42150116,53.04470062,1,0.049031697,18.79570007,2.560899973,0.8724306,0.104648002,0.2424396
5058.5,68.83380127,101.3227997,50.27299881,1,0.050746739,19.53129959,2.555799961,0.886524,0.091729,0.2038839
5059,62.33369827,97.19470215,63.30830002,1,0.079186246,21.27050018,2.496999979,0.6323189,0.105221003,0.1711308
5059.5,67.59619904,103.8174973,50.67089844,1,0.040909454,19.46759987,2.576299906,1,0.083311006,0.2058878
5060,64.63289642,98.86720276,52.42979813,0,0.02056893,18.81259918,2.621099949,1,0.080059007,0.248657
5060.5,59.32600021,95.90110016,47.86230087,0,0.011988718,18.63059998,2.639199972,1,0.069872998,0.2434464
5061,65.35569763,104.0285034,55.645401,0,0.023283754,45.00719833,2.611900091,0.986342,0.059499003,0.1860636
5061.5,68.47090149,103.7699966,54.10169983,1,0.056207448,15.98180008,2.543600082,1,0.067497999,0.1285689
5062,63.40190506,102.1579895,71.63510132,0,0.030220814,16.26239967,2.600199938,1,0.085600995,0.2389071
5062.5,65.19080353,103.1854019,73.25029755,0,0.013269801,15.39900017,2.640000105,1,0.104321003,0.33168
5063,66.5196991,98.49340057,86.02410126,1,0.078623965,17.60810089,2.498500109,0.7116171,0.098461002,0.155703
5063.5,60.50870132,96.30139923,92.69280243,1,0.073887393,20.37730026,2.508100033,0.7007759,0.092100002,0.1505097
5064,62.32239914,96.67060089,63.23559952,0,0,17.13529968,2.708600044,1,0.102288999,0.404642
5064.5,62.70029831,96.99079895,77.90350342,0,0.001513496,17.97879982,2.665199995,1,0.085914001,0.3137144
5065,64.80290222,96.54709625,67.97640228,0,0.0231287,18.14900017,2.616600037,1,0.090845004,0.2708745
5065.5,63.19100189,96.16101074,81.04340363,0,0.032816108,21.41769981,2.592299938,1,0.069857001,0.190002
5066,59.49860001,96.64610291,98.58529663,0,0,20.12649918,2.716500044,1,0.091078997,0.3852212
5066.5,61.11009598,96.95320129,64.917099,0,0,21.53170013,2.69630003,1,0.088146001,0.3547851
5067,63.77339935,97.66249847,55.55789948,0,0.010057103,22.06469917,2.645200014,1,0.082365997,0.2819471
5067.5,66.63749695,97.39700317,83.34539795,1,0.102378994,20.46929932,2.413800001,0.5726696,0.102378994,0.06918891
5068,64.4736023,98.17089844,73.94709778,1,0.087025315,27.37579918,2.482000113,0.5321186,0.100382,0.1417844
5068.5,64.51560211,98.20980072,60.82649994,0,0.028972652,17.56360054,2.605799913,1,0.114962995,0.3197135
5069,66.39099884,98.71080017,56.63790131,1,0.065002017,23.51259995,2.526000023,0.7322492,0.080948003,0.1426226
5069.5,65.01540375,101.8093033,76.01329804,1,0.060574032,20.02099991,2.53489995,0.8630315,0.069775,0.1244343
5070,60.29249954,95.64769745,70.83519745,0,0.035368059,22.23760033,2.587899923,1,0.078584999,0.2071165
5070.5,60.4632988,93.15239716,65.29360199,1,0.044868171,23.26079941,2.565900087,0.9356268,0.074306004,0.171219
5071,63.59149933,94.32510376,82.75240326,1,0.077459998,35.14599991,2.466500044,0.5685127,0.077459998,0.06602979
5071.5,63.81499481,95.81610107,68.34960175,1,0.058271296,28.80879974,2.539400101,0.7054071,0.081290998,0.1587504
5072,58.7181015,96.61029816,85.47319794,0,0.034153931,27.36219978,2.591599941,0.9211766,0.086603001,0.2316545
