DEPT,RHOB,TNPH,ECGR,RD,DTCO,DTSM
4745,2.558599949,0.298633009,149.0867004,2.307199955,88.10500336,163.7566986
4745.5,2.565399885,0.295291007,156.2503052,2.275700092,86.87529755,159.3596954
4746,2.554699898,0.303496003,155.1873016,1.865800023,87.1845932,159.0635071
4746.5,2.538199902,0.326388001,165.2734985,2.304899931,87.23960114,163.3582001
4747,2.560899973,0.308852017,155.5104065,2.059999943,87.8227005,164.2742004
4747.5,2.534300089,0.318426013,156.826294,2.145400047,89.74990082,166.6562042
4748,2.548300028,0.337770015,163.7955933,2.188800097,90.46089935,170.9638062
4748.5,2.546499968,0.346864998,148.3110046,2.271300077,91.68650055,174.2532044
4749,2.548500061,0.315723985,153.5014954,2.309600115,89.56960297,170.5066071
4749.5,2.549200058,0.340712011,158.8535004,2.352999926,89.96579742,172.2993012
4750,2.544100046,0.294043005,156.971695,2.727299929,90.14569092,172.6950226
4750.5,2.562000036,0.329620004,153.8789063,2.456799984,89.57660675,174.6103973
4751,2.558799982,0.328498006,155.469696,2.352699995,89.28500366,171.3079987
4751.5,2.561000109,0.326810986,149.3161011,2.313999891,88.9539032,167.0787964
4752,2.578999996,0.331521004,150.179306,1.930699945,87.49330139,164.4232941
4752.5,2.562099934,0.321155995,149.1817017,1.915799975,88.33798981,168.0455017
4753,2.602499962,0.322449982,148.2975006,1.904600024,89.9792099,172.8394013
4753.5,2.585099936,0.339118987,151.8872986,1.71360004,88.74969482,168.8197937
4754,2.543100119,0.346421003,159.8572998,1.810899973,89.08670044,164.1499023
4754.5,2.574500084,0.35443902,160.8069,2.210200071,87.52059937,166.5225983
4755,2.557399988,0.351896018,154.8273926,2.406800032,85.23069763,162.9853058
4755.5,2.544199944,0.322257996,169.627594,2.261300087,87.0746994,168.3161926
4756,2.54369998,0.337970018,164.6750946,2.44659996,89.6760025,167.9121857
4756.5,2.547399998,0.341015011,166.5317993,2.437799931,90.39959717,168.9859009
4757,2.560400009,0.316359013,161.9004059,2.162499905,88.67369843,166.2621155
4757.5,2.552599907,0.326108009,165.9714966,2.068599939,88.90260315,165.7825012
4758,2.555700064,0.346596003,164.1365051,2.130500078,88.93430328,167.1667938
4758.5,2.575500011,0.352985978,152.3946075,2.272700071,89.18109894,167.1587067
4759,2.569999933,0.332219988,161.7554932,2.189199925,87.93640137,167.7044067
4759.5,2.541300058,0.330031008,167.401001,2.283900023,91.33529663,160.0249023
4760,2.553900003,0.335043997,166.4351044,2.094799995,92.35579681,174.5379028
4760.5,2.582900047,0.316633999,166.0630951,1.802600026,88.39241028,169.8950043
4761,2.544399977,0.327793002,168.2731018,1.882099986,91.04340363,174.8278046
4761.5,2.532700062,0.345544994,164.8533936,2.102600098,92.34410095,177.4438934
4762,2.563999891,0.340615004,167.2727051,1.82159996,91.23930359,172.5826111
4762.5,2.542900085,0.316018999,174.8157959,2.0006001,92.44429779,175.5538025
4763,2.545700312,0.318251014,171.5195007,2.057100058,91.25939941,173.3513947
4763.5,2.542599917,0.329318017,180.4131928,1.920400024,91.834198,173.9750061
4764,2.51970005,0.326412022,170.7369995,1.997799993,93.33560181,176.8327026
4764.5,2.54189992,0.329564005,178.3639069,1.936400056,91.87660217,172.5960999
4765,2.521800041,0.339729011,174.8388977,2.082700014,92.3993988,173.3905945
4765.5,2.551000118,0.319892019,169.6098938,2.235899925,91.64489746,171.9470978
4766,2.530200005,0.328851014,160.8684998,2.221299887,93.24209595,174.1309052
4766.5,2.535300016,0.322389007,162.9069977,2.180399895,93.37950134,174.2124176
4767,2.55279994,0.333641022,172.5912018,1.819700003,91.85430145,174.4481964
4767.5,2.529700041,0.326427013,173.4346924,2.00180006,92.42590332,172.8170929
4768,2.546700001,0.310387999,172.2088928,2.171799898,92.73110199,173.0726013
4768.5,2.560100079,0.324784011,167.9199066,1.968700051,91.40839386,171.407898
4769,2.535399914,0.298406005,165.6076965,2.322299957,91.93240356,171.6298981
4769.5,2.552000046,0.31565702,156.9539032,2.22390008,91.91169739,171.5099945
4770,2.540800095,0.323408008,170.2801971,2.124300003,90.46600342,170.6734009
4770.5,2.538300037,0.310277015,174.7718048,2.280299902,91.15550232,171.6938019
4771,2.526299954,0.326990008,179.7053986,2.296099901,92.70179749,172.4060059
4771.5,2.551399946,0.344485015,176.2808075,2.332799912,92.73699951,172.3072815
4772,2.550499916,0.337790996,170.1717072,2.140899897,91.99359894,172.7554016
4772.5,2.54550004,0.32604599,178.2404022,2.561100006,91.69660187,169.7097168
4773,2.56159997,0.325554013,168.2478943,2.916599989,91.56729889,169.3641052
4773.5,2.541199923,0.322319984,163.379303,3.164599896,91.39810181,171.5028992
4774,2.538100004,0.322732002,171.5971985,2.792999983,92.81790161,174.9806976
4774.5,2.55430007,0.345144004,165.7100067,2.589299917,91.26229096,171.7736969
4775,2.565000057,0.339930981,165.3031006,2.379300118,90.20529938,173.2561035
4775.5,2.54189992,0.316789001,162.5036926,2.241600037,90.29679871,168.9459992
4776,2.559000015,0.377541006,174.036499,2.276000023,90.28299713,170.1864929
4776.5,2.532299995,0.338364989,161.7012024,2.084000111,91.95480347,173.0980072
4777,2.515700102,0.339138985,173.4420929,2.061000109,92.76080322,173.0914002
4777.5,2.543600082,0.330163002,178.6042023,2.10890007,90.82230377,170.6916962
4778,2.551599979,0.338721991,170.9584045,2.011100054,91.01729584,171.1026917
4778.5,2.542099953,0.338163972,173.7834015,2.03730011,91.56439972,170.8118134
4779,2.54279995,0.341594994,167.6190033,1.931300044,90.5664978,169.048111
4779.5,2.544899941,0.34030202,168.0415039,1.963999987,90.83110046,171.1307068
4780,2.560300112,0.367661029,155.9770966,1.999899983,90.10299683,171.6943207
4780.5,2.546900034,0.331015021,172.3217926,1.830600023,90.93389893,173.9049072
4781,2.514699936,0.312723011,171.6835022,2.082700014,92.69270325,173.5216065
4781.5,2.541100025,0.34056598,173.7586975,2.120699883,91.80020142,174.7967224
4782,2.526200056,0.321066022,174.5982971,2.568900108,92.90460205,178.9544983
4782.5,2.524300098,0.336775005,188.8345947,2.669399977,93.69129944,176.3455963
4783,2.520200014,0.340432018,183.0032044,2.821099997,93.41179657,178.2962036
4783.5,2.536799908,0.320758015,174.875,2.662699938,92.60759735,175.4705048
4784,2.522500038,0.34226799,180.6985931,2.605400085,92.98619843,173.7373047
4784.5,2.530100107,0.331265986,175.7151032,2.492599964,91.54120636,171.7387848
4785,2.530800104,0.329444021,172.973999,2.386800051,91.37509918,170.6860046
4785.5,2.573499918,0.356355012,170.2442017,1.697299957,92.01859283,173.9073944
4786,2.53670001,0.329480022,174.5814972,1.952800036,92.5338974,174.1230164
4786.5,2.546099901,0.328068018,176.3173981,1.85710001,92.07180023,172.5753021
4787,2.532299995,0.314608008,174.5666962,2.172499895,90.74700165,172.3862
4787.5,2.538399935,0.314240009,167.0431061,2.085700035,91.65709686,172.5346069
4788,2.523999929,0.310447991,175.350296,2.013999939,91.06679535,171.7223969
4788.5,2.535700083,0.293848991,170.5095062,2.015700102,90.73200226,168.4223023
4789,2.553900003,0.291373998,176.5373993,1.993800044,89.00700378,162.1947937
4789.5,2.532500029,0.279922009,188.147995,1.736099958,88.55609894,160.3329926
4790,2.552200079,0.270415008,181.7881928,2.237799883,87.63259888,152.0027008
4790.5,2.671099901,0.252196014,154.0890961,3.55340004,81.84200287,153.7671967
4791,2.639699936,0.253784001,161.3287964,3.934700012,82.53620148,154.8220215
4791.5,2.625,0.271144003,170.4810944,2.577500105,87.40460205,157.0415039
4792,2.609200001,0.273719013,177.1221924,2.350699902,85.67450714,156.804306
4792.5,2.610399962,0.260614008,160.0198975,2.152299881,83.43990326,152.7556
4793,2.633899927,0.269531995,167.4963989,2.091599941,83.95999908,155.5988007
4793.5,2.615499973,0.261095017,168.6495056,2.022700071,84.40910339,153.2005005
4794,2.625699997,0.242844015,149.9019013,2.050100088,78.97900391,142.3506928
4794.5,2.664400101,0.245900989,149.5908051,2.266400099,78.98300171,143.1051025
4795,2.669199944,0.226590991,152.5980988,1.93659997,80.52809906,146.921402
4795.5,2.64199996,0.236082003,153.7539978,1.877500057,80.98020172,147.5630951
4796,2.669800043,0.251731992,153.6585999,1.704200029,80.35070038,149.8262024
4796.5,2.659499884,0.258350998,156.8992004,1.804700017,81.90480042,150.8890991
4797,2.65350008,0.249170005,160.8883057,1.667999983,82.75060272,153.1564941
4797.5,2.645699978,0.255943,165.6212006,1.624500036,82.83920288,151.0361023
4798,2.648000002,0.243854001,159.0951996,1.751700044,82.13379669,148.6430054
4798.5,2.643399954,0.227492005,151.6940002,1.815299988,79.84369659,146.3354034
4799,2.654299974,0.194782004,142.383194,1.836699963,78.96829987,145.7030029
4799.5,2.660700083,0.209817007,129.6824036,1.933300018,79.20939636,149.081604
4800,2.664200068,0.195923001,126.1442032,1.857499957,78.56970215,144.8432007
4800.5,2.665199995,0.190183997,130.386795,1.87530005,82.30210114,147.8630981
4801,2.690500021,0.192148,133.8016968,1.891000032,74.79149628,144.4387054
4801.5,2.667599917,0.236819997,129.1018066,1.784999967,80.78559876,151.6560974
4802,2.690500021,0.247022986,139.0843964,1.885200024,81.40440369,154.048996
4802.5,2.686199904,0.249458998,147.9423065,1.743299961,81.9131012,154.1654053
4803,2.672699928,0.259144008,153.0169067,1.690500021,82.54250336,156.239502
4803.5,2.655999899,0.253913999,159.1322022,1.667400003,84.88490295,160.2335968
4804,2.643399954,0.244675994,165.6246948,1.701300025,85.06690216,159.4362946
4804.5,2.635699987,0.236717001,164.1217041,1.771999955,83.05090332,155.0014038
4805,2.651400089,0.241418988,153.1446075,1.705800057,83.50299835,156.2388001
4805.5,2.630199909,0.239521012,150.0041962,1.583199978,85.22049713,159.0314941
4806,2.63470006,0.241081998,149.9143982,1.67719996,84.57969666,159.9631043
4806.5,2.63409996,0.242131993,151.4248047,1.64320004,85.40590668,159.311203
4807,2.633500099,0.245793998,153.4559021,1.709300041,85.54299927,158.6837006
4807.5,2.619399786,0.241868988,152.7960968,1.600700021,85.24079895,160.5457001
4808,2.646500111,0.23522,151.5066986,1.719599962,83.539711,157.3206024
4808.5,2.641499996,0.228906006,148.4152069,1.495499969,85.28160095,160.228302
4809,2.652299881,0.225067005,125.5824966,1.594200015,73.77210236,150.1019898
4809.5,2.677599907,0.189817995,114.5083008,1.555500031,81.50939941,158.326004
4810,2.659100056,0.235988006,157.8708954,1.566200018,85.84111023,160.5950928
4810.5,2.634900093,0.247529998,147.0332031,1.513700008,86.34780121,161.9584808
4811,2.647099972,0.239708006,154.0653076,1.582399964,86.44460297,162.3600006
4811.5,2.637900114,0.265406013,160.5435028,1.435700059,86.12960815,164.7686005
4812,2.630700111,0.25316602,154.1291046,1.601899982,87.98829651,165.3475037
4812.5,2.604199886,0.25366801,159.3641052,1.557899952,88.00970459,166.2660065
4813,2.602900028,0.280582994,163.0758972,1.581900001,87.38919067,165.4996948
4813.5,2.60800004,0.249813005,159.3764038,1.630100012,86.23960114,161.3240967
4814,2.62229991,0.240282998,161.2523041,1.655900002,86.23829651,162.7317963
4814.5,2.613899946,0.238871992,170.7395935,1.685199976,86.68540192,163.0036011
4815,2.597300053,0.239904001,172.3085022,1.754400015,87.00019836,161.2577057
4815.5,2.611599922,0.238146007,160.2561951,1.953999996,85.89060974,159.7413025
4816,2.615600109,0.235821992,156.964798,1.843299985,85.37159729,158.4344025
4816.5,2.614300013,0.246504992,160.7989044,1.873700023,85.67620087,157.7398071
4817,2.60800004,0.25207299,167.9342957,1.852200031,85.36389923,158.0599976
4817.5,2.599600077,0.238248006,161.6383972,2.012599945,84.35780335,157.2189941
4818,2.650899887,0.240750015,163.1450043,2.04520011,85.98179627,158.7955017
4818.5,2.602900028,0.259909004,171.0758057,2.094300032,87.68019867,160.7003937
4819,2.614700079,0.243568003,165.7644043,2.0552001,86.74629974,159.1820068
4819.5,2.601399899,0.238115013,178.5926056,2.327399969,87.20950317,160.5541992
4820,2.589999914,0.241292,169.7203064,1.824900031,86.79720306,159.2684021
4820.5,2.601300001,0.259891003,167.3159027,1.739899993,86.33679962,160.3392944
4821,2.703399897,0.258109003,153.2368927,2.121099949,84.52059937,158.1380158
4821.5,2.599100113,0.267278999,181.6260071,1.945199966,88.92720032,164.5330048
4822,2.602600098,0.264281988,182.1038971,1.841300011,88.26210022,163.4033051
4822.5,2.591799974,0.256729007,165.8345947,1.88380003,86.75289917,159.6072998
4823,2.595400095,0.269845009,163.7998047,1.862200022,88.9068985,164.2978058
4823.5,2.607800007,0.254525006,167.2317963,1.977699995,85.70050049,161.1681061
4824,2.679199934,0.253360003,162.1761932,1.942800045,88.1207962,158.0789185
4824.5,2.613399983,0.263525993,159.4181061,2.036499977,84.46389771,158.8718872
4825,2.705800057,0.240268007,93.03469849,2.477099896,75.9733963,152.9687042
4825.5,2.701400042,0.230459005,166.6947937,2.036000013,86.88150024,159.282898
4826,2.668400049,0.257580996,168.0451965,2.068799973,88.0832901,162.1320953
4826.5,2.604500055,0.248145014,160.616806,2.217299938,85.21289825,149.7505035
4827,2.619899988,0.248182997,148.9291992,2.638700008,85.88880158,150.6685944
4827.5,2.603300095,0.254231006,164.6248016,2.369100094,88.32319641,165.2368012
4828,2.605499983,0.243981004,165.2574005,2.133500099,88.4598999,162.3054047
4828.5,2.656599999,0.269524992,163.3916016,1.895799995,85.85109711,162.3074951
4829,2.636699915,0.231275991,160.5478973,1.91050005,88.2696991,163.0731049
4829.5,2.617399931,0.255369008,164.1069031,1.831599951,86.50180054,157.9971924
4830,2.610699892,0.26363501,157.9244995,1.98210001,85.48699951,157.1880188
4830.5,2.618900061,0.252914012,156.0057068,2.145400047,84.03959656,155.6157074
4831,2.661499977,0.254601985,148.2926025,3.093600035,84.61750031,154.9523926
4831.5,2.640799999,0.246523991,158.0213928,2.308700085,85.58719635,154.0924072
4832,2.62409997,0.254427999,157.4044952,2.285200119,83.47440338,155.6047974
4832.5,2.665999889,0.249635994,151.4618073,2.327600002,85.30110169,154.4244995
4833,2.603300095,0.269564986,163.3444061,2.17869997,85.93100739,155.7370148
4833.5,2.613300085,0.247888997,166.6336975,2.217299938,85.67569733,157.2525024
4834,2.595999956,0.25386399,164.2825012,2.277899981,85.81509399,159.3282166
4834.5,2.608299971,0.245891005,167.777298,2.330699921,85.688797,158.1649933
4835,2.604599953,0.254094005,163.2147064,2.370300055,84.53739929,152.9458008
4835.5,2.655699968,0.25307101,150.8506928,2.409399986,83.48970032,149.785202
4836,2.611999989,0.259041011,164.0964966,2.132100105,82.72600555,151.3367004
4836.5,2.645400047,0.272314996,154.2857971,1.957599998,85.2390976,159.0239868
4837,2.587500095,0.291846991,177.8683929,2.352099896,87.5868988,162.1605072
4837.5,2.613800049,0.282500982,177.1557007,2.130800009,86.56659699,161.2528992
4838,2.59190011,0.295368999,171.5926056,2.23149991,86.78939819,161.8827972
4838.5,2.575400114,0.270398021,172.4748993,2.676300049,89.90840149,164.8159943
4839,2.597800016,0.269566983,166.4152069,2.408200026,87.0470047,164.1107788
4839.5,2.602099896,0.267655999,166.8659973,2.275599957,87.00090027,159.3538971
4840,2.67020011,0.275977016,144.7671967,2.533799887,84.12850189,153.1072998
4840.5,2.593199968,0.261271983,160.6699982,2.677700043,85.79840088,155.8542938
4841,2.59559989,0.274557978,156.7263031,2.654000044,84.86199951,155.1143036
4841.5,2.660099983,0.25683701,150.4629974,2.513099909,83.6013031,151.9367828
4842,2.613199949,0.252740979,163.1228027,2.463900089,82.99771118,152.7220001
4842.5,2.627799988,0.261417985,147.1864014,2.562099934,81.51360321,153.4942017
4843,2.655400038,0.277543992,153.7776947,2.287699938,84.41130066,156.8282929
4843.5,2.600199938,0.272729993,169.1432037,2.338999987,87.19910431,160.1398926
4844,2.58829999,0.267073005,169.0079041,2.692199945,87.95720673,166.5527954
4844.5,2.578700066,0.292282999,157.7982025,2.318399906,88.65310669,165.776001
4845,2.583800077,0.282274008,174.9680023,2.220400095,89.24490356,166.5700226
4845.5,2.690299988,0.313053012,146.1461029,2.399100065,79.38569641,161.5079956
4846,2.616499901,0.253410995,152.1573944,2.183599949,87.04119873,157.8764038
4846.5,2.593199968,0.28608802,168.3995972,2.123100042,86.98950195,163.2052002
4847,2.611399889,0.281664014,162.8253021,1.867799997,85.41439819,158.7490997
4847.5,2.611999989,0.283320993,156.8002014,2.186500073,85.79029083,157.5140991
4848,2.601200104,0.288340002,167.5968018,2.207600117,86.44229889,158.3740997
4848.5,2.58769989,0.280157,175.263504,2.172899962,87.19549561,161.1183014
4849,2.588099957,0.292043984,175.2015076,2.236999989,88.46219635,163.2046967
4849.5,2.606699944,0.265933007,174.6658936,2.013600111,86.05580139,159.4297028
4850,2.605799913,0.276843995,164.1840057,1.997699976,84.24559784,156.2893066
4850.5,2.619499922,0.274556011,166.6876984,1.942899942,84.76480103,158.3246002
4851,2.599900007,0.28490001,166.7447052,2.085400105,86.85829926,161.3146973
4851.5,2.58859992,0.275597006,169.0939026,2.538399935,86.33499908,158.6338959
4852,2.577600002,0.278205007,176.3211975,2.466599941,87.24990082,159.6573944
4852.5,2.59190011,0.263797998,163.2337952,2.784399986,84.94259644,155.6750946
4853,2.591599941,0.282940984,167.831604,2.686300039,85.71399689,156.5608978
4853.5,2.602600098,0.263691008,165.5028076,2.183799982,86.38489533,159.3011932
4854,2.607899904,0.274545014,159.6026001,2.387799978,84.24720001,155.3244934
4854.5,2.628900051,0.265846998,168.0518036,2.166800022,85.76409912,160.2359924
4855,2.608999968,0.257054001,159.044693,2.249700069,84.49459839,156.0341034
4855.5,2.591200113,0.283529997,165.5294952,2.27489996,85.84200287,159.4283905
4856,2.677400112,0.276315004,151.6356964,2.569999933,83.24440002,155.7700958
4856.5,2.59829998,0.281675994,170.8153992,2.51850009,85.68009949,159.3271942
4857,2.61680007,0.289088994,169.4420929,2.478899956,84.46600342,158.5576935
4857.5,2.664000034,0.292147011,153.9492035,2.561500073,81.74449921,151.4223023
4858,2.652499914,0.291004002,160.8229065,2.297600031,82.93280029,156.7711029
4858.5,2.618099928,0.282675982,156.1311951,2.355000019,85.0009079,153.5955963
4859,2.589699984,0.25178498,174.5614014,2.379600048,88.3730011,166.6954956
4859.5,2.591200113,0.281286001,166.8675995,2.174599886,86.22679901,161.4517975
4860,2.608799934,0.270767987,165.903595,2.225500107,87.18939209,157.6468048
4860.5,2.607199907,0.291173011,170.7256012,2.408699989,87.65709686,156.0874023
4861,2.625699997,0.279626012,161.201004,2.384399891,85.97019196,159.0657959
4861.5,2.590600014,0.285396993,164.8710022,2.549400091,88.84970093,168.8578033
4862,2.632999897,0.283894002,170.9085999,2.38199997,87.08339691,161.1381989
4862.5,2.589999914,0.277996987,173.4454956,2.620699883,87.71910095,161.655304
4863,2.613699913,0.272304982,160.9942932,2.156300068,85.98400116,159.138794
4863.5,2.613699913,0.260758996,160.8562012,2.087100029,86.17209625,158.9456177
4864,2.621400118,0.264562011,163.911499,2.075200081,85.4803009,157.2093048
4864.5,2.617000103,0.26850301,162.2783051,2.090699911,84.47499847,155.6710053
4865,2.620599985,0.278499991,166.7720032,2.006799936,85.02339935,157.9409027
4865.5,2.624799967,0.282029003,154.3849945,2.151799917,85.43440247,159.0930939
4866,2.605200052,0.259824991,171.3641052,2.077399969,86.87210083,162.4003906
4866.5,2.63470006,0.265680015,163.7765045,2.073899984,85.41850281,161.3683167
4867,2.618599892,0.274717003,161.5384979,2.160200119,86.14330292,161.0086212
4867.5,2.599999905,0.282384992,168.9122009,2.447299957,86.13030243,157.0877075
4868,2.594399929,0.280995011,166.1674042,2.418200016,85.82720947,154.7794037
4868.5,2.657799959,0.261413992,156.9017029,2.149199963,83.46790314,154.6027069
4869,2.643199921,0.272377998,163.9933929,2.168499947,84.02529907,155.0089874
4869.5,2.627599955,0.261456996,164.7259064,2.092400074,86.74569702,157.001297
4870,2.697599888,0.238846004,141.705307,1.994400024,79.95040131,151.4604034
4870.5,2.632400036,0.275469005,152.304306,1.870000005,84.93779755,154.2061005
4871,2.615499973,0.258244991,155.8267975,1.78760004,85.96340179,156.0858154
4871.5,2.635799885,0.264122993,163.7247925,2.186199904,84.80000305,157.1284027
4872,2.662199974,0.277943015,160.1829071,1.990399957,83.17179871,154.3013001
4872.5,2.640100002,0.269616008,163.611496,1.983500004,83.74658966,153.6128998
4873,2.606400013,0.293197006,159.8869934,2.168200016,84.28579712,155.2985992
4873.5,2.680399895,0.267699003,149.5352936,2.274300098,81.58660126,152.712204
4874,2.623100042,0.269219011,161.1860046,2.319099903,83.58809662,154.0982056
4874.5,2.621799946,0.281744003,161.4037018,2.112699986,85.1434021,157.6215973
4875,2.655400038,0.290421993,149.1575928,2.225800037,82.18759155,155.0588074
4875.5,2.65199995,0.281170994,162.6526032,1.950700045,82.42311096,155.9230957
4876,2.643399954,0.287514001,171.1002045,2.197599888,83.30439758,154.9811859
4876.5,2.655200005,0.278210998,158.5657959,2.102200031,81.99839783,154.0776062
4877,2.647799969,0.290930003,166.2691956,2.148999929,81.92259979,153.0446014
4877.5,2.660599947,0.290573984,155.222702,2.162100077,82.82380676,154.1136932
4878,2.647500038,0.299122006,159.5744934,2.517699957,83.22380066,155.6661072
4878.5,2.617000103,0.277426004,169.0635986,2.235399962,84.59909821,157.2866974
4879,2.638299942,0.274455994,165.2389069,2.135200024,84.60430145,158.6421967
4879.5,2.662499905,0.282359004,161.366806,1.988000035,81.77200317,154.3497772
4880,2.641799688,0.287490994,168.016098,2.195600033,81.75099945,154.1649017
4880.5,2.64289999,0.300361991,173.7342987,2.43659997,82.40280151,154.5097046
4881,2.660399914,0.291336983,173.6824951,2.093100071,81.86119843,155.9720001
4881.5,2.636399984,0.288451999,165.4497986,2.165100098,84.25180054,161.0877075
4882,2.638600111,0.299481988,169.6585999,2.094700098,86.77819824,163.2993012
4882.5,2.639800072,0.290737003,171.2828064,2.263099909,85.68219757,161.162796
4883,2.637300015,0.266984999,170.661499,2.148499966,83.62670136,157.751297
4883.5,2.652699947,0.277990997,167.9481964,1.724300027,83.76900482,154.8697968
4884,2.631700039,0.280164003,162.0726013,1.949200034,82.5746994,154.5438995
4884.5,2.664999962,0.273667991,171.5722961,2.121599913,82.51029968,153.6694031
4885,2.638900042,0.283687979,164.4752045,2.237900019,83.18080139,155.8296967
4885.5,2.618499994,0.286451995,166.5355072,2.248300076,85.04519653,157.0066986
4886,2.636600018,0.271620005,164.9167938,2.391299963,84.14409638,156.1885986
4886.5,2.638200045,0.28421399,161.5986023,2.093600035,83.68560028,155.4651032
4887,2.638799906,0.28047502,155.9084015,2.244999886,83.02829742,154.6782074
4887.5,2.63380003,0.279753,166.2570038,2.190000057,84.46310425,155.0078125
4888,2.667299986,0.268072009,160.3728027,2.142299891,81.38580322,151.1161041
4888.5,2.622699976,0.275927991,161.2310944,2.24909997,81.34519959,148.7319946
4889,2.640000105,0.277017981,164.0457001,2.378499985,82.96700287,153.1952057
4889.5,2.617300034,0.267554998,164.4226074,2.591500044,83.17169952,153.3121948
4890,2.632999897,0.262176991,160.524704,2.502799988,82.64790344,150.5010986
4890.5,2.628700018,0.271510005,163.1660004,2.361399889,83.34680176,152.5113831
4891,2.66230011,0.264335007,171.7834015,2.260299921,81.65110016,150.457901
4891.5,2.655499935,0.274676979,164.0756073,2.299700022,80.30180359,146.4051056
4892,2.637200117,0.269953996,165.2740021,2.068099976,82.12059021,148.6992035
4892.5,2.650899887,0.279626012,159.1011047,2.472599983,82.57379913,151.6452942
4893,2.680999994,0.285475999,162.6378937,2.521300077,79.77980042,150.5708008
4893.5,2.660099983,0.283995986,157.706604,2.285599947,80.21430206,149.0547943
4894,2.654799938,0.289463013,168.366806,2.472899914,82.89969635,154.6215973
4894.5,2.657799959,0.288727999,164.3786926,2.507699966,81.28559876,152.6809998
4895,2.644500017,0.298384994,173.5774994,2.75180006,81.52780151,151.0635071
4895.5,2.621400118,0.288349003,165.7416992,2.458699942,81.61969757,153.2763977
4896,2.649399996,0.288231999,169.9147034,2.616100073,83.06079865,155.1757965
4896.5,2.643300057,0.293639004,173.0050049,2.683000088,81.55249786,150.7171021
4897,2.639499903,0.298269987,165.9288025,2.438999891,80.24340057,149.4998932
4897.5,2.673599958,0.281509012,160.5903931,2.752099991,80.06910706,151.6315155
4898,2.631900072,0.292346984,163.1766052,2.822799921,81.78220367,151.1407013
4898.5,2.64199996,0.290888012,165.3437958,2.683099985,82.75299835,152.7098999
4899,2.644399881,0.296334982,163.6011047,2.825299978,80.50609589,151.4947052
4899.5,2.670900106,0.305801004,169.9434967,2.755700111,81.63140106,152.870697
4900,2.638499975,0.303461999,166.5457001,2.511300087,81.90450287,152.2937927
4900.5,2.6868999,0.297358006,174.9367981,2.587500095,81.14920044,152.1231995
4901,2.632499933,0.299365014,158.4456024,2.860599995,79.2602005,149.1564026
4901.5,2.646699905,0.290109009,176.2400055,2.631700039,80.94849396,151.2205963
4902,2.626499891,0.312536001,164.0982971,2.699700117,80.39579773,150.1708984
4902.5,2.69020009,0.275887996,172.2731934,2.6954,82.07630158,152.5308991
4903,2.634999991,0.28006202,151.6219025,2.743599892,79.81079865,150.2019959
4903.5,2.71359992,0.289620996,172.0249023,2.353399992,80.70210266,151.1204987
4904,2.658299923,0.273869991,151.653595,2.369800091,79.68740082,149.8101959
4904.5,2.645200014,0.280786008,168.3197937,2.085999966,82.72750092,155.4450989
4905,2.629600048,0.278818011,176.4768066,2.399600029,83.57700348,155.4819946
4905.5,2.654500008,0.300583988,169.495697,2.379899979,82.9618988,156.2731934
4906,2.700400114,0.289049,158.324707,2.388200045,81.76129913,157.2929077
4906.5,2.638099909,0.293640018,176.1338959,2.104199886,85.27649689,161.4181976
4907,2.637200117,0.278654993,174.2454071,2.151499987,84.42289734,158.6381073
4907.5,2.731699944,0.272520989,151.7978973,2.332400084,82.02189636,154.6150971
4908,2.641200066,0.267834008,167.0368958,2.141000032,83.01550293,154.9290009
4908.5,2.688299894,0.251853019,166.3995056,2.4375,80.4213028,150.9373932
4909,2.639300108,0.258129984,160.046402,2.115600109,82.86160278,153.3851013
4909.5,2.635999918,0.262795001,162.9723053,2.386399984,82.77519989,153.7937927
4910,2.641400099,0.263695002,165.4246979,2.150300026,82.63960266,153.851593
4910.5,2.673700094,0.253987014,155.3735046,2.338999987,80.77079773,153.1898956
4911,2.648799896,0.262296021,170.7026062,2.352200031,83.71950531,154.2113953
4911.5,2.639899969,0.25403899,165.804596,2.203200102,81.92099762,152.9197998
4912,2.655499935,0.254738987,161.6524048,2.257400036,81.2582016,151.2557983
4912.5,2.634399891,0.259461016,163.7162018,2.20359993,82.72039795,152.3531799
4913,2.640500069,0.257943988,172.0372009,2.270900011,82.59149933,154.2973023
4913.5,2.685400009,0.263893008,160.2570953,2.470099926,80.7039032,151.3695984
4914,2.647099972,0.261340022,157.7301025,2.272500038,83.01999664,152.7662201
4914.5,2.642199993,0.257495016,171.741806,2.328099966,82.34490204,152.6101074
4915,2.63409996,0.253826022,162.7707062,2.436500073,82.75099945,151.5601044
4915.5,2.635099888,0.246264994,163.9972992,2.343800068,82.04920197,149.7353973
4916,2.639199972,0.247924,160.975296,2.508100033,81.16970062,149.5733185
4916.5,2.632499933,0.258186996,162.8444977,2.477799892,82.8993988,152.2142029
4917,2.652499914,0.272116005,174.7346954,2.636399984,82.26049805,153.0269165
4954.5,1.843600035,0.350730032,126.3805008,3.269099951,81.60050201,148.9185944
4955,1.87409997,0.344581991,127.0802994,3.362900019,79.93250275,150.3222961
4955.5,2.024699926,0.331416011,129.739502,3.316900015,92.70420075,160.2050018
4956,2.028899908,0.368656993,126.8899002,3.191499949,80.60500336,146.7292938
4956.5,2.530299902,0.293395013,140.745697,3.323899984,78.07839966,139.6625977
4957,2.619499922,0.278485,128.3484039,3.374900103,79.4095993,139.0276032
